Age,human
1664,14.14895728
1665,14.14229898
1666,14.13562051
1667,14.12891718
1668,14.1221843
1669,14.11541716
1670,14.10861104
1671,14.10176122
1672,14.09486299
1673,14.08791159
1674,14.08090231
1675,14.07383037
1676,14.06669105
1677,14.05947956
1678,14.05219115
1679,14.04482104
1680,14.03736444
1681,14.02981658
1682,14.02217265
1683,14.01442786
1684,14.00657739
1685,13.99861643
1686,13.99054016
1687,13.98234374
1688,13.97402235
1689,13.96557113
1690,13.95698525
1691,13.94825983
1692,13.93939002
1693,13.93037095
1694,13.92119774
1695,13.91186551
1696,13.90236936
1697,13.8927044
1698,13.88286573
1699,13.87284842
1700,13.86264757
1701,13.85225824
1702,13.84167551
1703,13.83089444
1704,13.81991007
1705,13.80871746
1706,13.79731165
1707,13.78568768
1708,13.77384055
1709,13.76176531
1710,13.74945696
1711,13.7369105
1712,13.72412094
1713,13.71108326
1714,13.69788328
1715,13.68461073
1716,13.6712665
1717,13.65785149
1718,13.64436658
1719,13.63081268
1720,13.61719067
1721,13.60350146
1722,13.58974593
1723,13.575925
1724,13.56203956
1725,13.54809051
1726,13.53407876
1727,13.52000521
1728,13.50587077
1729,13.49167635
1730,13.47742285
1731,13.46311119
1732,13.44874227
1733,13.43431702
1734,13.41983634
1735,13.40530115
1736,13.39071237
1737,13.37607092
1738,13.36137772
1739,13.34663368
1740,13.33183974
1741,13.31699681
1742,13.30210583
1743,13.28716771
1744,13.27218339
1745,13.25715379
1746,13.24207985
1747,13.2269625
1748,13.21180267
1749,13.19660131
1750,13.18135933
1751,13.16607769
1752,13.15075732
1753,13.13539917
1754,13.12000416
1755,13.10457326
1756,13.0891074
1757,13.07360753
1758,13.05807459
1759,13.04250954
1760,13.02691333
1761,13.0112869
1762,12.99563121
1763,12.97994722
1764,12.96423588
1765,12.94849814
1766,12.93273497
1767,12.91694733
1768,12.90113618
1769,12.88530247
1770,12.86944718
1771,12.85357127
1772,12.83767571
1773,12.82176146
1774,12.80582949
1775,12.78988078
1776,12.7739163
1777,12.75793701
1778,12.74194391
1779,12.72593795
1780,12.70992013
1781,12.69389142
1782,12.6778528
1783,12.66180525
1784,12.64574975
1785,12.6296873
1786,12.61361887
1787,12.59754546
1788,12.58146805
1789,12.56538764
1790,12.54930521
1791,12.53322176
1792,12.51713828
1793,12.50105577
1794,12.48497523
1795,12.46889765
1796,12.45282403
1797,12.43675539
1798,12.42069271
1799,12.404637
1800,12.38858927
1801,12.37255053
1802,12.35652178
1803,12.34050404
1804,12.32449831
1805,12.3085056
1806,12.29252694
1807,12.27656334
1808,12.26061581
1809,12.24468536
1810,12.22877303
1811,12.21287984
1812,12.19700679
1813,12.18115492
1814,12.16532526
1815,12.14933456
1816,12.13300327
1817,12.11633795
1818,12.09934517
1819,12.0820315
1820,12.06440353
1821,12.04646785
1822,12.02823107
1823,12.0096998
1824,11.99088067
1825,11.97178031
1826,11.95240535
1827,11.93276247
1828,11.91285831
1829,11.89269955
1830,11.87229288
1831,11.85164497
1832,11.83076255
1833,11.8096523
1834,11.78832096
1835,11.76677526
1836,11.74502192
1837,11.72306771
1838,11.70091939
1839,11.67858371
1840,11.65606746
1841,11.63337743
1842,11.61052041
1843,11.58750321
1844,11.56433264
1845,11.54101554
1846,11.51755874
1847,11.49396908
1848,11.47025342
1849,11.44641862
1850,11.42247157
1851,11.39841913
1852,11.37426821
1853,11.35002571
1854,11.32569854
1855,11.30129363
1856,11.27681791
1857,11.25227831
1858,11.2276818
1859,11.20303533
1860,11.17834588
1861,11.15362042
1862,11.12886595
1863,11.10408946
1864,11.07929796
1865,11.05449849
1866,11.02969805
1867,11.0049037
1868,10.98012248
1869,10.95536145
1870,10.93062768
1871,10.90592825
1872,10.88127023
1873,10.85666074
1874,10.83210687
1875,10.80761574
1876,10.78319449
1877,10.75885024
1878,10.73459013
1879,10.71042134
1880,10.68635101
1881,10.66238633
1882,10.63853448
1883,10.61480265
1884,10.59119805
1885,10.56772789
1886,10.54439939
1887,10.52121979
1888,10.49819632
1889,10.47533625
1890,10.45264684
1891,10.43013535
1892,10.40780906
1893,10.38567527
1894,10.36374129
1895,10.34201441
1896,10.32050196
1897,10.29921128
1898,10.27814969
1899,10.25732456
1900,10.23674323
1901,10.21641308
1902,10.19634149
1903,10.17653585
1904,10.15700355
1905,10.13775201
1906,10.11878863
1907,10.10012085
1908,10.08175611
1909,10.06370185
1910,10.04596554
1911,10.02855462
1912,10.0114766
1913,9.994738935
1914,9.978349141
1915,9.962314717
1916,9.94629849
1917,9.929962959
1918,9.913315156
1919,9.89636212
1920,9.879110904
1921,9.861568566
1922,9.843742179
1923,9.825638822
1924,9.807265585
1925,9.788629571
1926,9.769737888
1927,9.750597657
1928,9.731216009
1929,9.711600084
1930,9.691757031
1931,9.671694012
1932,9.651418197
1933,9.630936765
1934,9.610256908
1935,9.589385824
1936,9.568330724
1937,9.547098828
1938,9.525697366
1939,9.504133579
1940,9.482414716
1941,9.460548037
1942,9.438540812
1943,9.416400321
1944,9.394133854
1945,9.371748712
1946,9.349252203
1947,9.326651648
1948,9.303954377
1949,9.28116773
1950,9.258299056
1951,9.235355716
1952,9.21234508
1953,9.189274527
1954,9.166151447
1955,9.142983241
1956,9.119777318
1957,9.096541099
1958,9.073282013
1959,9.0500075
1960,9.02672501
1961,9.003442004
1962,8.980165951
1963,8.956904332
1964,8.933664636
1965,8.910454365
1966,8.887281027
1967,8.864152143
1968,8.841075243
1969,8.818057868
1970,8.795107568
1971,8.772231903
1972,8.749438444
1973,8.726734771
1974,8.704128474
1975,8.681627154
1976,8.659238421
1977,8.636969897
1978,8.614829211
1979,8.592824004
1980,8.570961928
1981,8.549250642
1982,8.527697818
1983,8.506311137
1984,8.485098289
1985,8.464066975
1986,8.443224908
1987,8.422579807
1988,8.402139404
1989,8.38191144
1990,8.361903667
1991,8.342123845
1992,8.322579748
1993,8.303279155
1994,8.284229859
1995,8.265439661
1996,8.246916374
1997,8.228667818
1998,8.210701827
1999,8.193026242
2000,8.175648915
2001,8.158577708
2002,8.141820494
2003,8.125385155
2004,8.109279584
2005,8.093511683
2006,8.078089364
2007,8.063020552
2008,8.048313178
2009,8.033975185
2010,8.020014527
2011,8.006439167
2012,7.993257078
2013,7.980476243
2014,7.968104656
2015,7.956150321
2016,7.944621252
2017,7.933303764
2018,7.921979782
2019,7.910650739
2020,7.89931807
2021,7.887983211
2022,7.8766476
2023,7.865312679
2024,7.853979889
2025,7.842650675
2026,7.831326483
2027,7.820008761
2028,7.808698959
2029,7.797398529
2030,7.786108925
2031,7.774831602
2032,7.763568018
2033,7.752319633
2034,7.741087907
2035,7.729874304
2036,7.718680289
2037,7.70750733
2038,7.696356894
2039,7.685230454
2040,7.674129481
2041,7.663055451
2042,7.65200984
2043,7.640994126
2044,7.630009791
2045,7.619058315
2046,7.608141184
2047,7.597259883
2048,7.5864159
2049,7.575610726
2050,7.564845852
2051,7.554122772
2052,7.543442982
2053,7.532807978
2054,7.522219261
2055,7.511678331
2056,7.501186693
2057,7.49074585
2058,7.480357311
2059,7.470022584
2060,7.45974318
2061,7.449520611
2062,7.439356393
2063,7.429252043
2064,7.419209078
2065,7.409229018
2066,7.399313388
2067,7.389463709
2068,7.37968151
2069,7.369968317
2070,7.360325662
2071,7.350755074
2072,7.34125809
2073,7.331836243
2074,7.322491072
2075,7.313224117
2076,7.304036918
2077,7.29493102
2078,7.285907967
2079,7.276969307
2080,7.268116588
2081,7.259351362
2082,7.250675182
2083,7.242089602
2084,7.23359618
2085,7.225196473
2086,7.216892044
2087,7.208684453
2088,7.200575266
2089,7.192566049
2090,7.18465837
2091,7.176853799
2092,7.169153909
2093,7.161560273
2094,7.154074468
2095,7.146698071
2096,7.139432663
2097,7.132279824
2098,7.125241138
2099,7.118318192
2100,7.111512572
2101,7.104825868
2102,7.098259671
2103,7.091815574
2104,7.085495173
2105,7.079300065
2106,7.073231848
2107,7.067292124
2108,7.061482495
2109,7.055804567
2110,7.050259945
2111,7.044850239
2112,7.039577059
2113,7.034442017
2114,7.029446728
2115,7.024592808
2116,7.019881876
2117,7.015315552
2118,7.011039621
2119,7.007194088
2120,7.003771899
2121,7.000765986
2122,6.998169276
2123,6.995974683
2124,6.994175112
2125,6.992763461
2126,6.991732615
2127,6.991075451
2128,6.990784836
2129,6.990853629
2130,6.991274677
2131,6.992040818
2132,6.993144883
2133,6.994579688
2134,6.996338046
2135,6.998412755
2136,7.000796606
2137,7.003482379
2138,7.006462847
2139,7.00973077
2140,7.0132789
2141,7.01709998
2142,7.021186743
2143,7.025531912
2144,7.0301282
2145,7.034968311
2146,7.040044939
2147,7.04535077
2148,7.050878477
2149,7.056620726
2150,7.062570174
2151,7.068719466
2152,7.075061238
2153,7.081588117
2154,7.088292722
2155,7.095167658
2156,7.102205524
2157,7.109398908
2158,7.11674039
2159,7.124222537
2160,7.131837909
2161,7.139579056
2162,7.147438518
2163,7.155408825
2164,7.163482498
2165,7.171652048
2166,7.179909976
2167,7.188248774
2168,7.196660924
2169,7.205138898
2170,7.21367516
2171,7.222262162
2172,7.230892348
2173,7.239558152
2174,7.248251997
2175,7.256966297
2176,7.265693459
2177,7.274425876
2178,7.283155934
2179,7.291876009
2180,7.300578467
2181,7.309255664
2182,7.317899946
2183,7.326503652
2184,7.335059107
2185,7.34355863
2186,7.351994528
2187,7.3603591
2188,7.368644634
2189,7.376843409
2190,7.384947694
2191,7.392949749
2192,7.400841823
2193,7.408616156
2194,7.416264979
2195,7.423780512
2196,7.431154966
2197,7.438380542
2198,7.445449433
2199,7.452353819
2200,7.459085872
2201,7.465637756
2202,7.472001623
2203,7.478169615
2204,7.484133866
2205,7.489886499
2206,7.495419628
2207,7.500725358
2208,7.505795782
2209,7.510622985
2210,7.515199042
2211,7.519516018
2212,7.523565969
2213,7.52734094
2214,7.530832967
2215,7.534034076
2216,7.536936284
2217,7.539531598
2218,7.541812014
2219,7.544139876
2220,7.546878011
2221,7.550019128
2222,7.553555926
2223,7.557481095
2224,7.561787314
2225,7.566467255
2226,7.571513577
2227,7.576918932
2228,7.582675961
2229,7.588777297
2230,7.595215561
2231,7.601983366
2232,7.609073316
2233,7.616478004
2234,7.624190013
2235,7.632201917
2236,7.640506283
2237,7.649095663
2238,7.657962604
2239,7.667099641
2240,7.676499301
2241,7.686154099
2242,7.696056542
2243,7.706199129
2244,7.716574345
2245,7.72717467
2246,7.737992571
2247,7.749020507
2248,7.760250926
2249,7.771676269
2250,7.783288965
2251,7.795081433
2252,7.807046085
2253,7.81917532
2254,7.83146153
2255,7.843897097
2256,7.856474392
2257,7.869185776
2258,7.882023604
2259,7.894980216
2260,7.908047948
2261,7.921219121
2262,7.934486049
2263,7.947841038
2264,7.961276381
2265,7.974784362
2266,7.988357258
2267,8.001987333
2268,8.015666844
2269,8.029388035
2270,8.043143145
2271,8.056924399
2272,8.070724014
2273,8.084534199
2274,8.098347149
2275,8.112155055
2276,8.125950093
2277,8.139724432
2278,8.153470232
2279,8.167179641
2280,8.180844799
2281,8.194457836
2282,8.208010872
2283,8.221496018
2284,8.234905374
2285,8.248231031
2286,8.261465071
2287,8.274599564
2288,8.287626575
2289,8.300538153
2290,8.313326342
2291,8.325983176
2292,8.338500675
2293,8.350870856
2294,8.363085719
2295,8.375137261
2296,8.387017465
2297,8.398718305
2298,8.410231747
2299,8.421549745
2300,8.432664244
2301,8.443567181
2302,8.454250481
2303,8.464706061
2304,8.474925826
2305,8.484901674
2306,8.494625492
2307,8.504089156
2308,8.513284534
2309,8.522203484
2310,8.530837854
2311,8.539179483
2312,8.547220198
2313,8.554951819
2314,8.562366154
2315,8.569455004
2316,8.576210156
2317,8.582623392
2318,8.588686482
2319,8.594391184
2320,8.599918231
2321,8.605453938
2322,8.610998438
2323,8.616551864
2324,8.622114349
2325,8.627686025
2326,8.633267027
2327,8.638857487
2328,8.644457539
2329,8.650067316
2330,8.655686954
2331,8.661316585
2332,8.666956344
2333,8.672606365
2334,8.678266783
2335,8.683937732
2336,8.689619348
2337,8.695311764
2338,8.701015117
2339,8.706729541
2340,8.712455173
2341,8.718192146
2342,8.723940598
2343,8.729700664
2344,8.735472481
2345,8.741256184
2346,8.747051909
2347,8.752859794
2348,8.758679975
2349,8.764512589
2350,8.770357773
2351,8.776215663
2352,8.782086398
2353,8.787970115
2354,8.793866951
2355,8.799777045
2356,8.805700533
2357,8.811637555
2358,8.817588248
2359,8.82355275
2360,8.829531202
2361,8.83552374
2362,8.841530504
2363,8.847551633
2364,8.853587267
2365,8.859637544
2366,8.865702604
2367,8.871782586
2368,8.877877632
2369,8.883987879
2370,8.890113469
2371,8.896254542
2372,8.902411239
2373,8.908583699
2374,8.914772064
2375,8.920976474
2376,8.927197071
2377,8.933433996
2378,8.93968739
2379,8.945957395
2380,8.952244152
2381,8.958547804
2382,8.964868492
2383,8.971206358
2384,8.977561546
2385,8.983934196
2386,8.990324453
2387,8.996732458
2388,9.003158354
2389,9.009602286
2390,9.016064395
2391,9.022544826
2392,9.029043723
2393,9.035561227
2394,9.042097485
2395,9.048652639
2396,9.055226834
2397,9.061820214
2398,9.068432925
2399,9.075065109
2400,9.081716913
2401,9.088388482
2402,9.09507996
2403,9.101791492
2404,9.108523225
2405,9.115275304
2406,9.122047875
2407,9.128841083
2408,9.135655075
2409,9.142489996
2410,9.149345995
2411,9.156223216
2412,9.163121807
2413,9.170041914
2414,9.176983685
2415,9.183947267
2416,9.190932807
2417,9.197940453
2418,9.204970352
2419,9.212022653
2420,9.219077416
2421,9.22611479
2422,9.23313505
2423,9.240138472
2424,9.247125333
2425,9.254095909
2426,9.261050477
2427,9.267989315
2428,9.2749127
2429,9.281820912
2430,9.288714227
2431,9.295592926
2432,9.302457288
2433,9.309307591
2434,9.316144116
2435,9.322967143
2436,9.329776953
2437,9.336573827
2438,9.343358045
2439,9.350129891
2440,9.356889644
2441,9.363637589
2442,9.370374008
2443,9.377099184
2444,9.383813399
2445,9.390516939
2446,9.397210087
2447,9.403893127
2448,9.410566345
2449,9.417230025
2450,9.423884453
2451,9.430529915
2452,9.437166698
2453,9.443795087
2454,9.450415369
2455,9.457027833
2456,9.463632765
2457,9.470230453
2458,9.476821187
2459,9.483405253
2460,9.489982942
2461,9.496554544
2462,9.503120346
2463,9.509680641
2464,9.516235717
2465,9.522785866
2466,9.52933138
2467,9.535872549
2468,9.542409665
2469,9.54894302
2470,9.555472908
2471,9.561999621
2472,9.568523452
2473,9.575044695
2474,9.581563643
2475,9.588080592
2476,9.594595835
2477,9.601109668
2478,9.607622386
2479,9.614134285
2480,9.62064566
2481,9.627156809
2482,9.633668028
2483,9.640179614
2484,9.646691864
2485,9.653205077
2486,9.659719551
2487,9.666235584
2488,9.672753474
2489,9.679273522
2490,9.685796027
2491,9.692321288
2492,9.698849607
2493,9.705381283
2494,9.711916618
2495,9.718455913
2496,9.72499947
2497,9.73154759
2498,9.738100577
2499,9.744658733
2500,9.751222361
2501,9.757791764
2502,9.764367247
2503,9.770949113
2504,9.777537668
2505,9.784133215
2506,9.790736061
2507,9.79734651
2508,9.80396487
2509,9.810591445
2510,9.817226543
2511,9.823870471
2512,9.830523536
2513,9.837186046
2514,9.843858308
2515,9.850540632
2516,9.857233326
2517,9.8639367
2518,9.870651062
2519,9.877376722
2520,9.884113991
2521,9.890962978
2522,9.898020506
2523,9.905281955
2524,9.9127427
2525,9.920398107
2526,9.928243541
2527,9.936274358
2528,9.944485909
2529,9.952873542
2530,9.961432596
2531,9.970158406
2532,9.979046301
2533,9.988091605
2534,9.997289635
2535,10.00663571
2536,10.01612512
2537,10.02575318
2538,10.03551519
2539,10.04540643
2540,10.05542218
2541,10.06555773
2542,10.07580835
2543,10.08616931
2544,10.09663587
2545,10.10720328
2546,10.11786679
2547,10.12862166
2548,10.13946311
2549,10.15038639
2550,10.16138673
2551,10.17245933
2552,10.18359943
2553,10.19480224
2554,10.20606295
2555,10.21737677
2556,10.22873889
2557,10.24014451
2558,10.25158881
2559,10.26306696
2560,10.27457413
2561,10.2861055
2562,10.29765622
2563,10.30922145
2564,10.32079633
2565,10.33237602
2566,10.34395565
2567,10.35553035
2568,10.36709526
2569,10.37864548
2570,10.39017614
2571,10.40168235
2572,10.41315922
2573,10.42460183
2574,10.43600529
2575,10.44736468
