"Age","Mean","CI","Infe","Supe"
5,0.694331184,0.9,0.629745206592773,0.76042012089438
6,0.694546942,0.9,0.630240742340135,0.756876835854059
7,0.69449077,0.9,0.626515653178649,0.757224347915778
8,0.694434628,0.9,0.62863114995041,0.761671727142683
9,0.694378696,0.9,0.628562899601238,0.761679404095792
10,0.69432281,0.9,0.632201939069742,0.758392483138133
11,0.694528108,0.9,0.62983373656742,0.757272904426241
12,0.694733242,0.9,0.62698273001269,0.75860553245411
13,0.695064316,0.9,0.628815595928619,0.761761025728372
14,0.695395299,0.9,0.630447856676032,0.758493413348993
15,0.69572646,0.9,0.631228031366428,0.755276600863135
16,0.696057564,0.9,0.633237992557957,0.761830572014949
17,0.696388623,0.9,0.6327893899523,0.762230541473793
18,0.696719566,0.9,0.630891911409166,0.763997869661237
19,0.696930977,0.9,0.633443372069603,0.763322343636436
20,0.69714237,0.9,0.632246989082324,0.761596484807232
21,0.697353504,0.9,0.632485249586323,0.76565541238665
22,0.697564586,0.9,0.633445659277811,0.761099418075542
23,0.697775642,0.9,0.631696273238964,0.761892653003278
24,0.697929877,0.9,0.634602616133971,0.764664258218715
25,0.698084371,0.9,0.635295675554196,0.762645545979671
26,0.698238878,0.9,0.635303950160127,0.760722570395094
27,0.698540429,0.9,0.633163937567075,0.761023063663822
28,0.698841927,0.9,0.631751921938322,0.764265079604221
29,0.698623629,0.9,0.635608044941822,0.762179388209662
30,0.698405586,0.9,0.635510241745157,0.761312556080002
31,0.698187483,0.9,0.634042724308714,0.761024675071332
32,0.697969656,0.9,0.63159436079866,0.764780662492965
33,0.697752086,0.9,0.632554002727563,0.762073441980478
34,0.697534758,0.9,0.630722395955141,0.762928551288102
35,0.697317996,0.9,0.63227134492929,0.762183308837143
